project_id,deployment_id,sequence_id,is_blank,identified_by,wi_taxon_id,class,order,family,genus,species,common_name,uncertainty,start_time,end_time,group_size,age,sex,animal_recognizable,individual_id,individual_animal_notes,behavior,highlighted,markings,cv_confidence,license
2006496,TX_Grassland_LaCopita_Site12,7121366,0,Dave Pearce,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,10/7/2023 16:14,10/7/2023 16:14,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7120778,0,Dave Pearce,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/27/2023 7:02,9/27/2023 7:02,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7121126,0,Dave Pearce,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,10/1/2023 0:08,10/1/2023 0:08,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7123738,0,Dave Pearce,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,10/13/2023 0:28,10/13/2023 0:28,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7120776,0,Dave Pearce,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/27/2023 7:07,9/27/2023 7:07,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7121977,0,Dave Pearce,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,10/17/2023 7:27,10/17/2023 7:27,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7122039,0,Dave Pearce,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,10/18/2023 6:32,10/18/2023 6:32,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7121824,0,Dave Pearce,aaf3b049-36e6-46dd-9a07-8a580e9618b7,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,,10/15/2023 12:41,10/15/2023 12:41,2,,,FALSE,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7122138,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/9/2023 15:49,9/9/2023 15:49,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7118733,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/9/2023 16:32,9/9/2023 16:32,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7118744,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/9/2023 16:44,9/9/2023 16:44,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7118743,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/9/2023 16:56,9/9/2023 16:56,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7118769,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/10/2023 15:18,9/10/2023 15:18,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7118887,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/11/2023 16:12,9/11/2023 16:12,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7122140,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/11/2023 16:18,9/11/2023 16:18,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7118904,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/11/2023 16:44,9/11/2023 16:44,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7119021,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/12/2023 15:13,9/12/2023 15:13,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7119040,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/12/2023 15:16,9/12/2023 15:16,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7123516,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/12/2023 16:56,9/12/2023 16:56,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7119216,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/13/2023 16:55,9/13/2023 16:55,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7119394,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/17/2023 16:27,9/17/2023 16:27,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7119484,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/19/2023 17:04,9/19/2023 17:04,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7123829,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/19/2023 17:44,9/19/2023 17:44,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7119627,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/20/2023 14:30,9/20/2023 14:30,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7119749,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/20/2023 16:12,9/20/2023 16:12,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7122296,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/20/2023 16:16,9/20/2023 16:16,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7119764,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/20/2023 16:29,9/20/2023 16:29,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7119824,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/21/2023 15:58,9/21/2023 15:58,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7119848,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/21/2023 16:20,9/21/2023 16:20,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7119899,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/21/2023 17:57,9/21/2023 17:57,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7120078,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/22/2023 14:48,9/22/2023 14:48,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7120119,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/22/2023 16:12,9/22/2023 16:12,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7120201,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/23/2023 17:31,9/23/2023 17:31,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7120225,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/23/2023 18:09,9/23/2023 18:09,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7120312,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/24/2023 14:43,9/24/2023 14:43,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7120397,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/24/2023 17:06,9/24/2023 17:07,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7120468,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/25/2023 15:04,9/25/2023 15:04,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7120558,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/25/2023 16:41,9/25/2023 16:41,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7120607,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/25/2023 17:33,9/25/2023 17:33,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7120618,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/26/2023 14:53,9/26/2023 14:53,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7120690,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/26/2023 15:20,9/26/2023 15:20,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7122702,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/26/2023 16:26,9/26/2023 16:26,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7123645,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/26/2023 16:53,9/26/2023 16:53,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7120763,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/26/2023 17:04,9/26/2023 17:04,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7120777,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/26/2023 17:06,9/26/2023 17:06,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7120830,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/27/2023 14:58,9/27/2023 14:58,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7120856,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/27/2023 15:11,9/27/2023 15:11,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7121540,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,10/9/2023 15:13,10/9/2023 15:13,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7121824,0,Dave Pearce,aaf3b049-36e6-46dd-9a07-8a580e9618b7,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,,10/15/2023 12:41,10/15/2023 12:41,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7121953,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,10/16/2023 15:07,10/16/2023 15:07,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7120927,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/27/2023 16:31,9/27/2023 16:31,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7120970,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/28/2023 15:53,9/28/2023 15:53,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7120971,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/29/2023 14:30,9/29/2023 14:30,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7121162,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,10/2/2023 14:15,10/2/2023 14:15,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7121925,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,10/16/2023 14:17,10/16/2023 14:17,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7122073,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,10/18/2023 16:48,10/18/2023 16:48,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7121118,0,Dave Pearce,07843615-e1fc-49d8-9821-fd1d7ff2e773,Mammalia,Cingulata,Dasypodidae,Dasypus,novemcinctus,Nine-banded Armadillo,,9/30/2023 3:43,9/30/2023 3:43,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7122103,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,10/19/2023 20:01,10/19/2023 20:01,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7121267,0,Chris Pate,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,10/4/2023 9:24,10/4/2023 9:24,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7121955,0,Chris Pate,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,10/16/2023 17:25,10/16/2023 17:25,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7121117,0,Chris Pate,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/30/2023 5:57,9/30/2023 5:57,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7121269,0,Dave Pearce,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,10/5/2023 19:05,10/5/2023 19:05,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7122024,0,Dave Pearce,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,10/18/2023 2:42,10/18/2023 2:42,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7121800,0,Chris Pate,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,10/14/2023 11:58,10/14/2023 11:58,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7121842,0,Dave Pearce,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,10/16/2023 1:06,10/16/2023 1:06,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7118699,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/9/2023 13:53,9/9/2023 13:53,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7118902,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/11/2023 16:49,9/11/2023 16:49,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7118968,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/11/2023 17:30,9/11/2023 17:30,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7118996,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/11/2023 17:47,9/11/2023 17:47,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7122164,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/12/2023 17:02,9/12/2023 17:02,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7122192,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/14/2023 17:44,9/14/2023 17:44,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7119360,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/17/2023 15:56,9/17/2023 15:56,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7119518,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/19/2023 15:13,9/19/2023 15:13,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7119580,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/20/2023 13:54,9/20/2023 13:54,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7119581,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/20/2023 13:56,9/20/2023 13:56,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7119724,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/20/2023 15:19,9/20/2023 15:19,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7119722,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/20/2023 15:32,9/20/2023 15:32,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7123845,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/20/2023 16:48,9/20/2023 16:48,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7120118,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/22/2023 15:54,9/22/2023 15:54,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7120059,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/22/2023 17:42,9/22/2023 17:42,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7120204,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/23/2023 17:49,9/23/2023 17:49,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7120252,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/23/2023 18:20,9/23/2023 18:20,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7122430,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/24/2023 14:00,9/24/2023 14:00,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7120538,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/25/2023 16:16,9/25/2023 16:16,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7120608,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/26/2023 14:28,9/26/2023 14:28,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7120629,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/26/2023 14:57,9/26/2023 14:57,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7120726,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/26/2023 16:01,9/26/2023 16:01,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7120855,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/27/2023 15:24,9/27/2023 15:24,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7120880,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/27/2023 15:39,9/27/2023 15:39,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7120987,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/29/2023 14:57,9/29/2023 14:57,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7123030,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/29/2023 15:11,9/29/2023 15:11,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7121084,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/29/2023 16:09,9/29/2023 16:09,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7121179,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,10/3/2023 14:38,10/3/2023 14:38,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7121994,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,10/17/2023 13:13,10/17/2023 13:13,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7122067,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,10/18/2023 13:50,10/18/2023 13:50,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7121940,0,Chris Pate,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,10/16/2023 14:20,10/16/2023 14:20,2,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7121335,0,Dave Pearce,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,10/7/2023 16:06,10/7/2023 16:06,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7121555,0,Dave Pearce,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,10/9/2023 20:18,10/9/2023 20:18,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7122094,0,Chris Pate,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,10/19/2023 8:36,10/19/2023 8:36,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7121811,0,Dave Pearce,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,10/14/2023 13:15,10/14/2023 13:15,2,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7121854,0,Dave Pearce,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,10/16/2023 1:59,10/16/2023 1:59,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7121444,0,Dave Pearce,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,10/8/2023 13:56,10/8/2023 13:56,1,,,FALSE,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7118846,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/11/2023 15:49,9/11/2023 15:49,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7118901,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/11/2023 16:21,9/11/2023 16:21,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7118945,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/11/2023 17:08,9/11/2023 17:08,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7119413,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/17/2023 17:23,9/17/2023 17:23,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7119483,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/19/2023 17:07,9/19/2023 17:07,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7119497,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/19/2023 17:54,9/19/2023 17:54,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7119748,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/20/2023 15:47,9/20/2023 15:47,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7120083,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/22/2023 13:49,9/22/2023 13:49,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7122383,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/22/2023 15:59,9/22/2023 15:59,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7119934,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/22/2023 16:21,9/22/2023 16:21,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7120005,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/22/2023 17:04,9/22/2023 17:04,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7123913,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/23/2023 16:45,9/23/2023 16:45,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7122404,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/23/2023 17:14,9/23/2023 17:14,1,,,,,,,,,,CC0
2006496,TX_Grassland_LaCopita_Site12,7120254,1,Dave Pearce,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,9/24/2023 13:58,9/24/2023 13:58,1,,,,,,,,,,CC0
